time.seconds,meta.browser,meta.OS,meta.resolution,sample,subject,condition,condition.sample,time.instructions1,time.instructions2,time.instructions3,warmup.time,threatens.time,shoves.time,slaps.time,pepper.time,hose.time,hurts.time,baton.time,taser.time,knocks.time,beatup.time,gas.time,rubber.time,finger.time,chokes.time,prod.time,burns.time,legs.time,stabs.time,shoots.time,torture.time,blinds.time,paralyze.time,kills.time,torkill.time,warmup.answer,threatens.answer,shoves.answer,slaps.answer,pepper.answer,hose.answer,hurts.answer,baton.answer,taser.answer,knocks.answer,beatup.answer,gas.answer,rubber.answer,finger.answer,chokes.answer,prod.answer,burns.answer,legs.answer,stabs.answer,shoots.answer,torture.answer,blinds.answer,paralyze.answer,kills.answer,torkill.answer,warmup.positive,threatens.positive,shoves.positive,slaps.positive,pepper.positive,hose.positive,hurts.positive,baton.positive,taser.positive,knocks.positive,beatup.positive,gas.positive,rubber.positive,finger.positive,chokes.positive,prod.positive,burns.positive,legs.positive,stabs.positive,shoots.positive,torture.positive,blinds.positive,paralyze.positive,kills.positive,torkill.positive,warmup.negative,threatens.negative,shoves.negative,slaps.negative,pepper.negative,hose.negative,hurts.negative,baton.negative,taser.negative,knocks.negative,beatup.negative,gas.negative,rubber.negative,finger.negative,chokes.negative,prod.negative,burns.negative,legs.negative,stabs.negative,shoots.negative,torture.negative,blinds.negative,paralyze.negative,kills.negative,torkill.negative,warmup.confidence,threatens.confidence,shoves.confidence,slaps.confidence,pepper.confidence,hose.confidence,hurts.confidence,baton.condifence,taser.confidence,knocks.confidence,beatup.confidence,gas.confidence,rubber.confidence,finger.confidence,chokes.confidence,prod.confidence,burns.confidence,legs.confidence,stabs.confidence,shoots.confidence,torture.confidence,blinds.confidence,paralyze.confidence,kills.confidence,torkill.confidence,order.threat,order.shove,order.hose,order.taser,order.pepper,order.tear,order.slap,order.hurt,order.baton,order.rubber,order.beats,order.knocks,order.choke,order.prod,order.stab,order.finger,order.shoots,order.burns,order.legs,order.blinds,order.paralyze,order.torture,order.kill,order.torturekill,md.MoralJustification,md.EuphemisticLabel,md.AdvComparison,md.DisplaceResp,md.DiffusionRes,md.DistortConseq,md.AttributeBlame,md.Dehumanization,md.Index,demo.age,demo.age.thirds,demo.gender,demo.gender.code,demo.race,demo.race.code,demo.race.binary,comments,attn.check.1,attn.check.2,attn.check.sum,md.moraljustification.split,md.dispresp.split,md.distortconseq.split,md.dehumanization.split,md.euphamistic.split,md.advcompare.split,md.diffusionresp.split,md.attribute.blame.split,md.index.split,filter_$,warmup.time.clean,threatens.time.clean,shoves.time.clean,slaps.time.clean,pepper.time.clean,hose.time.clean,hurts.time.clean,baton.time.clean,taser.time.clean,knocks.time.clean,beatup.time.clean,gas.time.clean,rubber.time.clean,finger.time.clean,chokes.time.clean,prod.time.clean,burns.time.clean,legs.time.clean,stabs.time.clean,shoots.time.clean,torture.time.clean,blinds.time.clean,paralyze.time.clean,kills.time.clean,torkill.time.clean,time.global.avg,time.clean.global.avg,harm1,harm2,harm3,harm4,harm5,harm6,fair1,fair2,fair3,fair4,fair5,fair6,loyal1,loyal2,loyal3,loyal4,loyal5,loyal6,authority1,authority2,authority3,authority4,authority5,authority6,purity1,purity2,purity3,purity4,purity5,purity6,MFQ.Harm,MFQ.Fair,MFQ.Loyal,MFQ.Authority,MFQ.Purity,MFQ.Harm.Split,MFQ.Fair.Split,MFQ.Loyal.Split,MFQ.Authority.Split,MFQ.Purity.Split,Harm_Salience,Fairness_Salience,Loyalty_Salience,Authority_Salience,Purity_Salience
1076,Chrome,Macintosh,1280x800,2,516,1,3,7.84,3.45,3.38,7.88,2.04,1.89,2.14,3.46,36.09,2.03,3.24,3.35,4.94,10.7,14.28,5.13,7.08,5.57,7.64,3.95,4.34,2.51,13.25,2,8.32,5.73,10.79,2.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,3,1,1,1,3,6,3,4,2,3,3,3,1,2,3,4,3,2,3,2,3,1,1,1,1,1,1,1,1,1,2,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,5,5,5,5,5,5,4,5,5,6,4,5,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,3,4,2,4,4,4,1,2,3,2,1,3,3,1,2,4,1,3,2,4,5,5,6,4,6,5,4,5,6,6,2.5,1.75,2,1.75,2.5,2,1.5,1.5,1.9375,23,2,Male,1,Caucasion,12,2, , , ,0,2,2,3,2,1,2,2,1,2,1,7.88,2.04,1.89,2.14,3.46,33.48,2.03,3.24,3.35,4.94,10.7,14.28,5.13,7.08,5.57,7.64,3.95,4.34,2.51,13.25,2,8.32,5.73,10.79,2.05,6.77166666666667,6.66291666666667,4,4,4,4,5,1,4,4,6,5,5,4,4,4,5,4,3,4,3,3,3,5,5,2,4,2,1,2,2,1,3.66666666666667,4.66666666666667,4,3.5,2,1,2,2,2,1,Low,Moderate,Moderate,Moderate,Low
2338,Chrome,Windows NT 10.0,1920x1080,1,202,2,2,5.3,30.21,3.29,15.52,284.95,5.39,93.35,1.22,1.43,3.78,82.79,1.28,11.62,2.25,1.66,9.16,283.72,3.16,4.91,3.22,46.83,3.04,77.63,4.1,5.27,2.41,7.34,22.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,5,2,3,3,2,2,4,3,2,3,5,2,2,2,1,4,2,1,1,2,1,1,1,1,4,1,4,4,3,4,4,2,5,4,4,2,5,4,4,5,2,4,5,5,5,5,5,5,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,3,3,5,4,5,3,4,4,3,2,1,1,2,3,1,3,2,2,4,4,2,4,1,3,4,5,3,5,6,5,5,6,6,6,2.75,2,1.25,1.5,1.25,2,1.5,2,1.78125,48,3,Male,1,White,12,2,none, , ,0,2,1,3,2,2,1,1,1,1,1,15.52,33.48,5.39,33.48,1.22,1.43,3.78,33.48,1.28,11.62,2.25,1.66,9.16,33.48,3.16,4.91,3.22,33.48,3.04,33.48,4.1,5.27,2.41,7.34,22.36,40.1195833333333,12.27,5,6,5,6,5,5,5,5,6,6,6,5,4,4,3,3,2,2,3,3,6,4,4,1,2,2,1,3,2,2,5.33333333333333,5.5,3,3.5,2,3,3,2,2,1,High,High,Moderate,Moderate,Low
1058,Chrome,Windows NT 10.0,1440x900,1,68,2,2,18.19,4.29,86.52,5.83,1.7,1.48,2.09,3.3,2.2,1.18,1.55,1.54,3.14,11.32,2.28,17.8,116.57,23.21,141.86,1.88,2.31,2.97,2.29,5.56,2.01,2.67,3.17,3.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,5,5,5,5,5,5,5,4,4,5,5,5,5,2,5,4,5,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,3,2,1,1,1,1,4,1,2,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,1,1,1,5,5,1,2,2,2,3,3,1,4,2,1,1,4,5,3,4,5,4,3,6,5,5,6,6,6,1.25,1,1,1,1.5,1,1.75,1.5,1.25,33,3,male,1,white,12,2, , , ,0,1,1,1,2,1,1,1,2,1,1,5.83,1.7,1.48,2.09,3.3,2.2,1.18,1.55,1.54,3.14,11.32,2.28,17.8,33.48,23.21,33.48,1.88,2.31,2.97,2.29,5.56,2.01,2.67,3.17,3.34,14.8925,6.91458333333333,5,6,6,6,6,6,6,4,5,6,6,2,2,3,2,1,3,3,5,5,5,3,1,2,2,3,1,1,2,3,5.83333333333333,4.83333333333333,2.33333333333333,3.5,2,3,2,2,2,1,High,Moderate,Moderate,Moderate,Low
862,Edge,Windows NT 10.0,1301x731,2,693,2,4,2.52,60.18,2.35,22.14,2.8,1.69,2.42,2.83,21.03,2.73,20.97,2.88,47.64,4.7,2.97,6.36,1.86,3.48,16.11,2.39,2.92,2.96,2.57,1.86,3.6,1.7,2.78,6.77,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,3,3,3,3,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5,4,1,2,3,1,1,5,1,2,3,4,5,2,6,2,4,3,3,4,4,5,6,6,5,6,1,1.75,1,1,1,1,1,1,1.09375,22,2,Female,2,White,12,2,N/A, , ,0,1,1,1,1,1,1,1,1,1,1,22.14,2.8,1.69,2.42,2.83,21.03,2.73,20.97,2.88,33.48,4.7,2.97,6.36,1.86,3.48,16.11,2.39,2.92,2.96,2.57,1.86,3.6,1.7,2.78,6.77,7.00083333333333,6.41083333333333,5,4,4,4,6,3,2,3,6,2,4,4,3,3,2,4,2,3,4,1,4,5,2,4,1,2,1,5,2,1,4.33333333333333,3.5,2.83333333333333,3.33333333333333,2,2,1,2,2,1,Moderate,Low,Moderate,Moderate,Low
2590,Chrome,Macintosh,1440x900,2,770,2,4,1.56,7.46,6.09,2.88,2.25,17.7,9.47,78.61,1.61,2.27,2.13,41.82,1.62,13.95,17.49,3.19,1.7,6.97,22.37,2.58,1.64,3.43,9.51,22.45,945.33,2.03,9.93,151.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,5,5,5,4,5,5,5,5,4,4,5,2,5,4,3,3,5,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,3,2,1,2,3,3,3,2,3,4,2,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,5,5,4,4,4,4,2,4,2,4,2,1,2,3,1,5,1,2,4,3,1,2,3,3,5,4,4,4,5,6,5,6,6,6,4,2.25,2.25,2.25,2.75,2,2.25,1.75,2.4375,19,1,male,1,white,12,2, , , ,0,3,3,3,2,2,3,3,2,3,1,2.88,2.25,17.7,9.47,33.48,1.61,2.27,2.13,33.48,1.62,13.95,17.49,3.19,1.7,6.97,22.37,2.58,1.64,3.43,9.51,22.45,33.48,2.03,9.93,33.48,57.1595833333333,12.00875,6,3,6,5,4,2,2,4,3,4,1,2,1,1,1,2,5,3,2,1,2,5,4,6,4,1,1,1,4,1,4.33333333333333,2.66666666666667,2.16666666666667,3.33333333333333,2,2,1,1,2,1,Moderate,Low,Low,Moderate,Low
874,Chrome,Windows NT 6.1,2560x1440,1,35,1,1,9.67,4.65,4.48,3.65,1.1,1.71,1.67,2.27,2.23,2.87,2.43,2.55,1.24,1.55,2.13,2.38,2.1,6.86,3.28,2.51,1.86,1.43,1.66,4.97,1.92,5.79,2.84,22.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,5,5, ,5, ,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,5,5,5,7, ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,3,1,1,1,3,1,2,3,2,3,2,1,4,2,4,5,6,4,3,5,4,5,6,5,6,6,1.25,1.75,1.25,1.25,1.25,1.5,1.5,1.25,1.375,62,3,Male,1,Caucasian,12,2,Nope, , ,0,1,1,2,1,1,1,1,1,1,1,3.65,1.1,1.71,1.67,2.27,2.23,2.87,2.43,2.55,1.24,1.55,2.13,2.38,2.1,6.86,3.28,2.51,1.86,1.43,1.66,4.97,1.92,5.79,2.84,22.04,3.39125,3.39125,5,5,5,5,5,3,5,5,5,5,4,2,2,2,2,4,4,3,2,2,4,4,2,5,2,2,2,2, ,2,4.66666666666667,4.33333333333333,2.83333333333333,3.16666666666667,2,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
1172,Chrome,Macintosh,1280x800,2,590,1,3,2.88,14.89,3.27,11.03,2.93,1.9,3.39,2.07,2.93,2.26,2.23,3.57,1.58,10.97,4.97,2.65,3.31,5.02,3.8,4.28,1.69,6.56,4.08,1.87,3.87,5.74,3.76,2.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,2,4,2,2,4,3,4,4,3,2,3,5,4,2,2,4,2,2,4,4,3,2,2,5,3,4,2,4,4,2,3,2,2,3,4,3,1,3,4,4,2,4,4,2,2,3,5,4,3,2,3,4,5,2,3,2,5,5,4,2,3,4,4,4,3,2,4,3,4,2,4,1,2,6,6,2,5,4,3,5,4,2,4,5,1,6,3,2,3,2,4,3,5,1,1,1,6,3.5,2.75,2.25,2.25,2,2.25,2,2.25,2.40625,23,2,Female,2,Caucasian,12,2, , , ,0,3,3,3,3,3,3,2,2,3,1,11.03,2.93,1.9,3.39,2.07,2.93,2.26,2.23,3.57,1.58,10.97,4.97,2.65,3.31,5.02,3.8,4.28,1.69,6.56,4.08,1.87,3.87,5.74,3.76,2.1,3.64708333333333,3.64708333333333,4,5,5,5,2,5,5,5,6,5,5,4,3,3,2,3,1,4,2,5,5,2,2,3,2,3,1,3,2,1,4.33333333333333,5,2.66666666666667,3.16666666666667,2,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
1113,Chrome,Macintosh,1440x900,2,511,2,4,3.12,1.1,6.27,12.27,2.19,2.01,1.81,2.19,19.7,5.47,2.58,7.04,2.28,2.11,5.12,1.72,3.55,2.6,2.06,2.78,4.04,5.57,2.17,7.94,1.83,22.21,8.76,3.48,3,2,1,3,2,1,3,1,3,2,2,1,3,2,2,1,1,2,3,3,2,2,3,1,3,3,3,5,5,5,5,4,3,4,3,3,4,3,5,3,1,3,1,5,1,4,3,3,4,5,3,3,1,1,1,2,2,3,2,3,3,2,3,1,3,2,3,2,1,2,2,3,3,2,1,3,3,5,4,5,4,3,3,3,3,4,4,3,5,2,4,3,3,4,3,3,4,3,3,5,1,1,3,3,2,6,1,1,2,4,2,3,3,5,5,4,6,2,4,4,5,6,5,6,3.75,2,1.5,1.25,1.5,1.5,2,1.25,1.84375,21,2,female,2,"white, european",12,2,no, , ,0,3,1,2,1,2,2,1,2,2,1,12.27,2.19,2.01,1.81,2.19,19.7,5.47,2.58,7.04,2.28,2.11,5.12,1.72,3.55,2.6,2.06,2.78,4.04,5.57,2.17,7.94,1.83,22.21,8.76,3.48,5.05041666666667,5.05041666666667,6,4,4,6,4,4,4,3,6,6,6,3,2,3,3,1,2,4,4,3,4,3,1,3,4,1,1,3,2,1,4.66666666666667,4.66666666666667,2.5,3,2,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
566,Chrome,Windows NT 10.0,1920x1080,1,120,1,1,2.75,2.89,3.07,1.98,3.33,2.66,4.67,1.33,8.39,1.47,1.11,1.03,3.91,.91,2.4,3.04,7.67,2.05,1.18,1.47,5.41,1.54,2.35,1.45,1.65,1.6,1.41,4.52,3,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,7,4,5,3,5,5,5,5,5,5,5,3,3,4,5,4,3,3,4,4,5,3,4,4,5,1,2,1,3,1,1,1,1,1,1,1,3,3,2,1,3,3,3,2,2,1,3,3,3,1,7,3,5,3,5,5,5,5,5,5,5,3,3,3,5,3,3,3,4,4,5,3,4,4,5,1,2,1,2,1,5,3,1,2,3,3,4,4,5,2,6,3,4,4,5,5,6,6,6,4.5,2.75,2.75,2.5,3.5,1.75, ,2.25,2.80645161290323,30,2,Male,1,Caucasian,12,2, , , ,0,3,3,2,3,3,3,3, ,3,1,1.98,3.33,2.66,4.67,1.33,8.39,1.47,1.11,1.03,3.91,.91,2.4,3.04,7.67,2.05,1.18,1.47,5.41,1.54,2.35,1.45,1.65,1.6,1.41,4.52,2.77291666666667,2.77291666666667,6,6,6,6,6,1,4,3,6,6,4,3,1,5,2,4,4,2,1,1,5,4,4,1,1,3,1,1,5,1,5.16666666666667,4.33333333333333,3,2.66666666666667,2,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
1108,Firefox,Windows NT 10.0,1600x900,1,295,2,2,9.15,78.97,4.19,5.97,1.87,2.53,2.09,3.23,20,3.31,28.21,12.91,12.6,2.18,2.25,5.78,2.18,4.18,2.03,1.63,5.61,3.6,7.76,1.95,1.76,36.42,1.49,2.43,1,1,1,1,3,3,3,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,4,2,3,1,3,1,4,5,2,2,3,5,3,6,4,6,5,4,5,6,6,2,1.5,2,1.25,1,1,3.25,2.25,1.78125,38,3,Male,1,White,12,2, , , ,0,1,1,1,3,1,2,1,3,1,1,5.97,1.87,2.53,2.09,3.23,20,3.31,28.21,12.91,12.6,2.18,2.25,5.78,2.18,4.18,2.03,1.63,5.61,3.6,7.76,1.95,1.76,33.48,1.49,2.43,7,6.8775,4,6,6,6,6,1,6,5,6,6,6,1,1,1,1,5,1,5,2,1,6,5,1,1,1,1,1,4,4,1,4.83333333333333,5,2.33333333333333,2.66666666666667,2,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
1229,Chrome,Macintosh,1280x800,2,689,1,3,7.29,5.37,4.2,6.66,1.45,3.53,.99,1.5,2.35,1.67,1.39,1.34,2.04,.89,4.61,1.44,37.02,1.27,2.31,1.85,1.91,2.05,1.4,11.13,1.79,3.4,1.17,4.04,1,1,1,1,1,3, ,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,7,5,5,5,5,4,3,4,5,5,4,4,5,4,3,2,2,5,4,4,3,1,1,1,4,1,1,1,1,2,3,3,3,2,1,3,2,1,2,4,4,4,3,3,2,3,5,5,5,2,7,5,5,5,5,2,5,5,5,5,5,3,5,5,5,5,5,5,4,5,2,5,5,5,5,3,1,6,4,3,5,2,1,4,1,2,1,5,2,2,3,6,4,5,4,6,3,5,6,3.25,2.5,3.25,2,3.5,1.5,2,1.75,2.46875,21,2,male,1,white,12,2, , , ,0,3,2,2,2,2,3,3,2,3,1,6.66,1.45,3.53,.99,1.5,2.35,1.67,1.39,1.34,2.04,.89,4.61,1.44,33.48,1.27,2.31,1.85,1.91,2.05,1.4,11.13,1.79,3.4,1.17,4.04,3.85583333333333,3.70833333333333,5,6,6,5,6,5,5,4,6,5,2,5,1,4,4,1,1,2,3,2,3,4,1,3,2,6,1,1,1,1,5.5,4.5,2.16666666666667,2.66666666666667,2,3,2,1,2,1,High,Moderate,Low,Moderate,Low
589,Chrome,Windows NT 6.1,1920x1080,1,8,2,2,4.61,3.41,2.2,2.5,1.61,4.54,3.21,2.99,3.63,1.86,1.83,1.5,1.84,1.54,7.95,1.88,1.63,1.93,2.53,1.99,1.66,1.9,2.07,1.65,1.02,1.28,1.29,1.08,1,1,2,2,3,1,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,4,4,3,3,4,4,4,3,3,3,3,4,3,4,4,4,3,4,4,4,5,5,4,3,3,3,3,4,4,3,3,4,3,3,3,4,4,4,3,4,4,3,4,4,4,4,5,1,1,1,2,2,3,1,2,4,3,2,3,5,3,5,5,6,4,4,6,5,4,6,6,1.5,1,1.5,1.25,1.5,1,1,1.25,1.25,42,3,Female,2,White,12,2,Don't make people leave questions blank as attention checks. They might accidentally click and then cannot unclick. It's unfair., , ,0,1,1,1,1,1,2,1,1,1,1,2.5,1.61,4.54,3.21,2.99,3.63,1.86,1.83,1.5,1.84,1.54,7.95,1.88,1.63,1.93,2.53,1.99,1.66,1.9,2.07,1.65,1.02,1.28,1.29,1.08,2.26708333333333,2.26708333333333,5,5,6,6,6,6,5,4,6,6,5,5,1,1,2,4,1,3,2,2,4,4,1,1,2,2,1,4,2,1,5.66666666666667,5.16666666666667,2,2.33333333333333,2,3,2,1,1,1,High,Moderate,Low,Low,Low
78947,Safari,Macintosh,1440x900,2,539,2,4,6.42,5.19,6.26,7.61,5.71,4.55,2.54,3.45,1.6,2.97,2.74,2.97,5.31,2.85,3.52,5.27,3.2,3.87,3.34,1.65,3.63,1.56,5.24,2.9,3.7,2.14,1.32,2.08,1,1,1,3,1,1,2,1,2,2,2,3,2,2,3,1,2,2,3,2,3,2,3,3,3,2,4,4,2,2,4,3,3,1,4,3,2,3,3,3,3,3,2,2,2,2,2,2,4,4,2,2,4,2,2,2,3,3,1,2,3,2,3,3,3,3,3,2,2,2,2,2,2,4,2,4,5,4,4,4,4,3,3,2,5,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,1,2,3,3,2,5,1,4,4,1,2,1,2,6,3,3,6,4,5,4,5,5,6,6,2.75,2.75,2.75,2.75,2.75,1.25,1.5,1.5,2.25,18,1,female,2,caucasian,12,2, , , ,0,2,3,1,2,3,3,3,1,2,1,7.61,5.71,4.55,2.54,3.45,1.6,2.97,2.74,2.97,5.31,2.85,3.52,5.27,3.2,3.87,3.34,1.65,3.63,1.56,5.24,2.9,3.7,2.14,1.32,2.08,3.25458333333333,3.25458333333333,3,3,3,3,3,4,2,3,5,5,2,5,2,2,3,1,2,3,3,2,2,4,1,1,2,2,2,4,1,1,3.16666666666667,3.66666666666667,2.16666666666667,2.16666666666667,2,1,1,1,1,1,Low,Low,Low,Low,Low
257,Chrome,Windows NT 10.0,1920x1080,1,242,2,2,.62,4.63,.25,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,4,3,2,1,5,2,1,4,1,3,2,3,4,6,6,5,4,2,5,5,6,6,1,1,1,1,1,1,1,1,1,27,2,MALE,1,WHITE,12,2,I accidentally clicked one of the attention checks. I use arrows and tab to answer surveys so I mess up. Hope you can approve. Thank you, ,3,.5,1,1,1,1,1,1,1,1,1,1,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.209166666666667,.209166666666667,3,3,3,1,1,1,3,3,3,1,1,1,3,3,3,1,1,1,3,3,4,1,1,1,3,3,3,1,1,1,2,2,2,2.16666666666667,2,1,1,1,1,1,Low,Low,Low,Low,Low
831,Chrome,Windows NT 6.1,1366x768,1,292,2,2,7.84,4.27,4.41,9.24,2.42,1.89,1.48,1.51,3.84,3,1.75,3.12,1.45,1.68,1.49,1.98,1.82,3.11,4.79,4.89,2.17,1.81,2.64,4.83,3.35,6.93,1.91,2.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,3,2,3,3,3,5,5,5,5,3,4,5,5,3,5,5,3,3,4,2,1,3,2,3,2,2,1,1,3,3,1,1,1,1,3,2,1,1,3,1,1,4,3,3,4,5,3,4,4,4,4,5,5,2,4,5,5,5,5,1,5,5,5,4,5,5,3,5,4,1,1,5,4,2,1,1,1,4,1,2,1,3,2,3,1,4,2,5,1,2,3,4,6,5,6,4,4,5,6,3,5,6,3,2.75,2.75,2.25,3.5,1.5,1.5,2.25,2.4375,29,2,female,2,white,12,2, , , ,0,2,3,2,3,3,3,3,1,3,1,9.24,2.42,1.89,1.48,1.51,3.84,3,1.75,3.12,1.45,1.68,1.49,1.98,1.82,3.11,4.79,4.89,2.17,1.81,2.64,4.83,3.35,6.93,1.91,2.46,2.76333333333333,2.76333333333333,6,5,6,6,6,3,5,5,6,6,6,5,1,1,2,1,4,5,2,1,2,4,1,1,1,1,1,1,2,6,5.33333333333333,5.5,2.33333333333333,1.83333333333333,2,3,3,2,1,1,High,High,Moderate,Low,Low
1237,Chrome,Macintosh,1280x800,2,733,2,4,3.46,3.22,3.72,4.95,3.52,1.86,19.95,14.5,7.03,2.85,2.99,5.18,2.06,4.35,2.99,2.73,5.24,23.3,16.84,1.51,5.93,6.14,6.72,1.52,2.97,1.87,11.45,1.49,1,1,1,2,2,1,2,1,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,5,4,4,4,3,2,4,3,2,2,3,3,2,3,3,2,4,3,2,2,3,2,4,2,3,1,1,1,2,1,3,2,2,3,3,2,3,2,4,2,2,1,2,3,3,1,3,1,3,1,5,4,5,4,4,2,4,4,2,2,4,3,2,2,2,4,5,5,2,2,5,3,5,3,5,1,1,3,1,2,3,2,1,2,4,4,2,3,4,5,3,5,5,4,6,6,5,6,6,3.25,2.75,3.25,2.75,1.75,2.25,2,1.25,2.40625,22,2,male,1,white,12,2,"i didn't entire understand the first part when i had to respond with ""i feel positively/negatively with my response"", when i was saying if doing something to a criminals was good or bad.", , ,0,3,3,3,1,3,3,1,2,3,1,4.95,3.52,1.86,19.95,14.5,7.03,2.85,2.99,5.18,2.06,4.35,2.99,2.73,5.24,23.3,16.84,1.51,5.93,6.14,6.72,1.52,2.97,1.87,11.45,1.49,6.45791666666667,6.45791666666667,5,5,5,6,4,4,5,4,5,4,4,5,1,2,2,1,2,2,1,1,2,1,1,1,2,1,5,1,1,2,4.83333333333333,4.5,1.66666666666667,1.16666666666667,2,2,2,1,1,1,Moderate,Moderate,Low,Low,Low
644,Chrome,CrOS x86_64 10176.76.0,1366x768,1,201,1,1,9.55,2.37,3.09,2.03,1.72,1.5,1.7,1.06,1.66,16.76,1.44,1.66,3.23,1.12,1.35,1.42,7.11,3.96,1.46,3.78,1.94,4.78,5.83,1.85,3.43,15.76,1.72,2.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,4,4,3,4,4,3,3,4,4,2,4,3,3,3,4,2,2,1,2,2,3,1,2,3,2,2,1,2,2,1,2,3,2,1,2,2,2,3,4,2,2,4,4,2,3,3,2,2,1,6,5,3,5,5,5,5,4,4,5,2,5,3,4,3,5,3,3,2,3,4,4,2,3,5,1,1,1,2,2,2,2,3,3,3,3,4,5,1,6,4,4,5,4,5,5,6,6,6,2.5,2.75,2,2.25,2.25,2.25,2.75,2.25,2.375,28,2,male,1,white,12,2, , , ,0,2,3,3,3,3,2,2,3,3,1,2.03,1.72,1.5,1.7,1.06,1.66,16.76,1.44,1.66,3.23,1.12,1.35,1.42,7.11,3.96,1.46,3.78,1.94,4.78,5.83,1.85,3.43,15.76,1.72,2.19,3.68458333333333,3.68458333333333,4,4,5,5,6,2,5,4,5,4,4,3,2,4,4,2,4,4,4,4,4,5,5,5,2,2,1,2,2,2,4.33333333333333,4.16666666666667,3.33333333333333,4.5,1.83333333333333,2,2,2,2,1,Moderate,Moderate,Moderate,Moderate,Low
